Gantry,X-Axis/XY-Joints,xy-joint-cable-bridge-2hole,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/[a]_xy_joint_cable_bridge_2hole.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,endstop-pod-hall-effect,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/[a]_endstop_pod_hall_effect.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,xy-joint-cable-bridge-3hole,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/[a]_xy_joint_cable_bridge_3hole.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,xy-joint-right-upper-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/xy_joint_right_upper_MGN12.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,endstop-pod-D2F-switch,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/[a]_endstop_pod_D2F_switch.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,xy-joint-left-upper-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/xy_joint_left_upper_MGN12.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,xy-joint-right-lower-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/xy_joint_right_lower_MGN12.stl,Prusament ASA
Gantry,X-Axis/XY-Joints,xy-joint-left-lower-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/XY_Joints/xy_joint_left_lower_MGN12.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,hotend-fan-mount,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/hotend_fan_mount.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,probe-retainer-bracket-9mm,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/probe_retainer_bracket_9mm.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,x-carriage-frame-right-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/x_carriage_frame_right_MGN12.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,blower-housing-rear,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/blower_housing_rear.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,probe-retainer-bracket,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/probe_retainer_bracket.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,x-carriage-frame-left-MGN12,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/x_carriage_frame_left_MGN12.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,pinda-adapter,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/pinda_adapter.stl,Prusament ASA
Gantry,X-Axis/X-Carriage,blower-housing-front,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/[a]_blower_housing_front.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-V6,printhead-rear-e3dv6,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_V6/printhead_rear_e3dv6.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-V6,printhead-front-e3dv6,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_V6/printhead_front_e3dv6.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Slice-Mosquito,printhead-rear-mosquito,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Slice_Mosquito/printhead_rear_mosquito.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Slice-Mosquito,printhead-front-mosquito,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Slice_Mosquito/printhead_front_mosquito.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-Revo-Voron,printhead-rear-revovoron,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_Revo_Voron/printhead_rear_revovoron.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-Revo-Voron,printhead-front-revovoron,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_Revo_Voron/printhead_front_revovoron.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragon,printhead-rear-dragon,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragon/printhead_rear_dragon.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragon,printhead-front-dragon,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragon/printhead_front_dragon.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragonfly-BMO,printhead-rear-dragonfly-bmo,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragonfly_BMO/printhead_rear_dragonfly_bmo.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragonfly-BMO,printhead-front-dragonfly-bmo,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragonfly_BMO/printhead_front_dragonfly_bmo.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-Revo-Micro,printhead-rear-e3d-revo-micro,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_Revo_Micro/printhead_rear_e3d_revo_micro.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/E3D-Revo-Micro,printhead-front-e3d-revo-micro,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/E3D_Revo_Micro/printhead_front_e3d_revo_micro.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragonfly-BMS,printhead-front-dragonfly-bms,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragonfly_BMS/printhead_front_dragonfly_bms.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Printheads/Dragonfly-BMS,printhead-rear-dragonfly-bms,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Printheads/Dragonfly_BMS/printhead_rear_dragonfly_bms.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-dual-front-a,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_dual_front_a.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-single-front,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_single_front.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-dual-front-b,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_dual_front_b.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-single-bsp-adapter,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_single_bsp_adapter.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-single-tl-collet-adapter,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_single_tl_collet_adapter.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Bowden,bowden-rear,0,Black,DO NOT PRINT,N/A,NO,NO,Gantry/X_Axis/X_Carriage/Bowden/bowden_rear.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,extruder-motor-plate-for-pcb,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/extruder_motor_plate_for_pcb.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,connector-cover,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/[a]_connector_cover.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,latch,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/[a]_latch.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,guidler,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/[a]_guidler.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,chain-anchor-3hole,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/chain_anchor_3hole.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,chain-anchor-2hole,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/chain_anchor_2hole.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,extruder-motor-plate,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/extruder_motor_plate.stl,Prusament ASA
Gantry,X-Axis/X-Carriage/Direct-Feed,extruder-body,1,Black,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/extruder_body.stl,Prusament ASA
